Ticker,Nome,Setor,Preço Atual,P/L (P/E),P/VP (P/B),Div. Yield (%),Market Cap,ROE (%),ROIC (%),Data IPO,Lucro >0 (4A)?,Receita Sobe?
AMH^H,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMKR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMNB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMOT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMOV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMPH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMPY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMSC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMSF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMSWA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMTB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMTBB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMTI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMWD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMWL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMYT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AMZN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANAB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AOD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AON,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AONE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AONE.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AONE.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AOSL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AOUT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APDN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APEI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APHA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
API,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APLE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APLS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APLT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APOG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANAT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANCN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANDA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANDAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANDAU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANDAW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANDE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANGL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANGO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANH^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANH^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANH^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANIK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANIP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANNX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANPC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANSS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANTE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANTM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ANY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APOP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APOPW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APO^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APO^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APPF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APPN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APPS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APRE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APRN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APSG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APSG.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APSG.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APTO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APTS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APTV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APTV^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APVO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APWC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APXT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APXTU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APXTW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
APYX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQNB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AQUA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARAV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARAY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARBG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARBGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARBGW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARCT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARDC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARDS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARDX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AREC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARES,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARES^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARGD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARGO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARGO^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARGX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARKO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARKOW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARKR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARLO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARMK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AROC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AROW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARPO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARQT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARRY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARR^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARTL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARTLW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARTNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARTW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARVN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARWR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARYA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ARZZ3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASAI3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASAN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASAQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASAQ.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASAQ.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASB^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASB^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASB^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASB^F,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASGN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASLE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASLEW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASMB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASML,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPL.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPL.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASPU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASRT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASRV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASRVP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASTE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASUR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ASYS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATA.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATAC.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATAC.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATAX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO^G,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO^H,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCO^I,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATCX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATEC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATEX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATGE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATHA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATHE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATHM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATHX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATH^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATH^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATH^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATH^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATIF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATKR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATLC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATLO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATNF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATNFW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATNI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATNX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATOM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATRA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATRI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATRS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATSG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATTO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATUS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATVI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ATXI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUBAP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUBN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUDC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUPH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUTL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUTO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUUD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUUDW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUVI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AUY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVAL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVAN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVAN.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVAN.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVAV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVCT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVCTW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVDL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVEO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVGO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVGOP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVGR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVID,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVIR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVLR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVNS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVNT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVNW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVTR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVTR^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVXL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AVYA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AWRE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXAS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXDX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXGN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXLA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXNX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXSM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXS^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXTA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AXTI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AYI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AYLA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AYRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AYTU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AYX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZEK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZPN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZRE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZUL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZUL4.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZYO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
AZZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
B3SA3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BABA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^K,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^L,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^M,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^N,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAC^O,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BALY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAMH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAMI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANC^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANC^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANFP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BANX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BASI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BATRA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BATRK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BAX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBAS3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBBY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBCP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
BBD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
